M-D,M,D,1981_SWE_in,1982_SWE_in,1983_SWE_in,1984_SWE_in,1985_SWE_in,1986_SWE_in,1987_SWE_in,1988_SWE_in,1989_SWE_in,1990_SWE_in,1991_SWE_in,1992_SWE_in,1993_SWE_in,1994_SWE_in,1995_SWE_in,1996_SWE_in,1997_SWE_in,1998_SWE_in,1999_SWE_in,2000_SWE_in,2001_SWE_in,2002_SWE_in,2003_SWE_in,2004_SWE_in,2005_SWE_in,2006_SWE_in,2007_SWE_in,2008_SWE_in,2009_SWE_in,2010_SWE_in,2011_SWE_in,2012_SWE_in,2013_SWE_in,2014_SWE_in,2015_SWE_in,2016_SWE_in,2017_SWE_in,2018_SWE_in,2019_SWE_in,2020_SWE_in,2021_SWE_in,2022_SWE_in,2023_SWE_in,2024_SWE_in,2025_SWE_in,2026_SWE_in,min,Q10,Q25,mean,median,Q75,Q90,max,date
02-16,2,16,0.088900048006,0.22350012068999997,0.154900083646,0.25400013716000003,0.18800010152,0.246400133056,0.137200074088,0.236200127548,0.18800010152,0.116800063072,0.152400082296,0.195600105624,0.18030009736199998,0.213400115236,0.19300010422,0.261600141264,0.26420014266799996,0.203200109728,0.170200091908,0.236200127548,0.170200091908,0.147300079542,0.203200109728,0.14220007678799998,0.15750008505,0.218400117936,0.19300010422,0.195600105624,0.20570011107800001,0.16760009050400002,0.299700161838,0.14220007678799998,0.13460007268399998,0.24380013165199996,0.170200091908,0.17270009325799998,0.302300163242,0.203200109728,0.17270009325799998,0.26670014401799996,0.1600000864,0.17270009325799998,0.22350012068999997,0.15750008505,0.203200109728,0.12700006858000001,0.088900048006,0.139700075438,0.15812508538749998,0.1925370604916956,0.19050010287,0.22222512000149997,0.257800139212,0.302300163242,2023-02-16
02-17,2,17,0.088900048006,0.22350012068999997,0.154900083646,0.25400013716000003,0.19050010287,0.25150013581,0.137200074088,0.236200127548,0.18800010152,0.11940006447600002,0.154900083646,0.195600105624,0.18290009876600002,0.213400115236,0.19300010422,0.261600141264,0.26420014266799996,0.20570011107800001,0.170200091908,0.241300130302,0.170200091908,0.149900080946,0.208300112482,0.14480007819200003,0.15750008505,0.213400115236,0.20570011107800001,0.195600105624,0.20570011107800001,0.170200091908,0.302300163242,0.14220007678799998,0.13460007268399998,0.248900134406,0.17270009325799998,0.17270009325799998,0.302300163242,0.20570011107800001,0.175300094662,0.276900149526,0.16260008780399998,0.17270009325799998,0.22350012068999997,0.1600000864,0.21080011383199998,0.12950006993,0.088900048006,0.139700075438,0.16065008675099998,0.1943674962627391,0.191750103545,0.2209751193265,0.257800139212,0.302300163242,2023-02-17
02-18,2,18,0.088900048006,0.22350012068999997,0.154900083646,0.25400013716000003,0.19050010287,0.261600141264,0.137200074088,0.236200127548,0.18800010152,0.12700006858000001,0.15750008505,0.195600105624,0.18800010152,0.213400115236,0.19300010422,0.261600141264,0.26420014266799996,0.208300112482,0.170200091908,0.248900134406,0.170200091908,0.149900080946,0.208300112482,0.14480007819200003,0.15750008505,0.215900116586,0.203200109728,0.198100106974,0.213400115236,0.175300094662,0.299700161838,0.14220007678799998,0.13460007268399998,0.248900134406,0.175300094662,0.175300094662,0.302300163242,0.20570011107800001,0.175300094662,0.27940015087599995,0.165100089154,0.17270009325799998,0.22350012068999997,0.1600000864,0.218400117936,0.13970007543799998,0.088900048006,0.14095007611299998,0.1612750870885,0.19602619281060868,0.191750103545,0.22222512000149997,0.261600141264,0.302300163242,2023-02-18
02-19,2,19,0.09140004935599999,0.22350012068999997,0.154900083646,0.25650013851000003,0.19050010287,0.26670014401799996,0.137200074088,0.236200127548,0.19050010287,0.12700006858000001,0.1600000864,0.195600105624,0.19050010287,0.215900116586,0.19300010422,0.26420014266799996,0.26670014401799996,0.208300112482,0.17270009325799998,0.248900134406,0.17270009325799998,0.152400082296,0.20570011107800001,0.147300079542,0.1600000864,0.22100011934000002,0.203200109728,0.198100106974,0.213400115236,0.177800096012,0.299700161838,0.14220007678799998,0.13460007268399998,0.248900134406,0.175300094662,0.175300094662,0.302300163242,0.20570011107800001,0.177800096012,0.27940015087599995,0.165100089154,0.175300094662,0.22350012068999997,0.16260008780399998,0.218400117936,0.14220007678799998,0.09140004935599999,0.14220007678799998,0.1632250881415,0.1971761934316087,0.191750103545,0.22287512035249998,0.265450143343,0.302300163242,2023-02-19
02-20,2,20,0.09140004935599999,0.22350012068999997,0.154900083646,0.25650013851000003,0.19050010287,0.297200160488,0.137200074088,0.236200127548,0.195600105624,0.12700006858000001,0.16260008780399998,0.195600105624,0.203200109728,0.215900116586,0.19300010422,0.26420014266799996,0.26670014401799996,0.208300112482,0.177800096012,0.248900134406,0.175300094662,0.154900083646,0.203200109728,0.147300079542,0.1600000864,0.22350012068999997,0.20570011107800001,0.198100106974,0.213400115236,0.18030009736199998,0.302300163242,0.14220007678799998,0.137200074088,0.25650013851000003,0.175300094662,0.175300094662,0.30730016594200005,0.20570011107800001,0.177800096012,0.27940015087599995,0.170200091908,0.175300094662,0.226100122094,0.16260008780399998,0.218400117936,0.14220007678799998,0.09140004935599999,0.14220007678799998,0.16450008883,0.1991674988547391,0.195600105624,0.22350012068999997,0.265450143343,0.30730016594200005,2023-02-20
02-21,2,21,0.09650005211,0.22350012068999997,0.154900083646,0.25650013851000003,0.19050010287,0.302300163242,0.137200074088,0.23880012895200003,0.20070010837799998,0.12700006858000001,0.16260008780399998,0.198100106974,0.213400115236,0.218400117936,0.19300010422,0.28190015222599996,0.26670014401799996,0.208300112482,0.18030009736199998,0.248900134406,0.177800096012,0.16260008780399998,0.198100106974,0.147300079542,0.16760009050400002,0.22350012068999997,0.203200109728,0.198100106974,0.215900116586,0.18800010152,0.302300163242,0.14220007678799998,0.137200074088,0.25650013851000003,0.18290009876600002,0.175300094662,0.3150001701,0.20570011107800001,0.177800096012,0.27940015087599995,0.170200091908,0.177800096012,0.23370012619799999,0.170200091908,0.226100122094,0.14220007678799998,0.09650005211,0.14220007678799998,0.170200091908,0.2016544567194348,0.198100106974,0.225450121743,0.27305014744699996,0.3150001701,2023-02-21
02-22,2,22,0.09650005211,0.22350012068999997,0.154900083646,0.25650013851000003,0.19050010287,0.304800164592,0.137200074088,0.23880012895200003,0.20070010837799998,0.12950006993,0.16260008780399998,0.198100106974,0.215900116586,0.22100011934000002,0.19050010287,0.299700161838,0.26670014401799996,0.208300112482,0.18290009876600002,0.248900134406,0.18290009876600002,0.16260008780399998,0.208300112482,0.149900080946,0.17270009325799998,0.22350012068999997,0.203200109728,0.198100106974,0.215900116586,0.18800010152,0.304800164592,0.147300079542,0.137200074088,0.259100139914,0.195600105624,0.177800096012,0.31750017145000003,0.20570011107800001,0.177800096012,0.28190015222599996,0.17270009325799998,0.177800096012,0.23880012895200003,0.170200091908,0.226100122094,0.14220007678799998,0.09650005211,0.144750078165,0.17270009325799998,0.20358924037291307,0.198100106974,0.225450121743,0.274300148122,0.31750017145000003,2023-02-22
02-23,2,23,0.09650005211,0.22350012068999997,0.154900083646,0.259100139914,0.19050010287,0.309900167346,0.137200074088,0.241300130302,0.20070010837799998,0.12950006993,0.16260008780399998,0.203200109728,0.218400117936,0.22350012068999997,0.18800010152,0.304800164592,0.26920014536799997,0.213400115236,0.18800010152,0.261600141264,0.18030009736199998,0.16260008780399998,0.22350012068999997,0.149900080946,0.18030009736199998,0.22350012068999997,0.20070010837799998,0.20070010837799998,0.218400117936,0.18800010152,0.304800164592,0.152400082296,0.13970007543799998,0.261600141264,0.198100106974,0.177800096012,0.31750017145000003,0.20570011107800001,0.18030009736199998,0.28450015363,0.17270009325799998,0.18030009736199998,0.241300130302,0.175300094662,0.226100122094,0.14220007678799998,0.09650005211,0.146050078867,0.1759250949995,0.205739241533913,0.20070010837799998,0.225450121743,0.276850149499,0.31750017145000003,2023-02-23
02-24,2,24,0.09650005211,0.22350012068999997,0.154900083646,0.261600141264,0.19050010287,0.309900167346,0.137200074088,0.241300130302,0.20070010837799998,0.12950006993,0.16260008780399998,0.203200109728,0.228600123444,0.22350012068999997,0.18540010011600003,0.304800164592,0.26920014536799997,0.226100122094,0.18800010152,0.26420014266799996,0.177800096012,0.165100089154,0.22350012068999997,0.149900080946,0.177800096012,0.22350012068999997,0.20070010837799998,0.20070010837799998,0.226100122094,0.19050010287,0.304800164592,0.16260008780399998,0.14220007678799998,0.261600141264,0.198100106974,0.177800096012,0.32510017555399995,0.208300112482,0.18030009736199998,0.28450015363,0.17270009325799998,0.18540010011600003,0.24380013165199996,0.175300094662,0.228600123444,0.14220007678799998,0.09650005211,0.146050078867,0.1759250949995,0.2071761988316087,0.20070010837799998,0.228600123444,0.276850149499,0.32510017555399995,2023-02-24
02-25,2,25,0.09910005351399999,0.22350012068999997,0.154900083646,0.261600141264,0.19050010287,0.309900167346,0.137200074088,0.24380013165199996,0.20070010837799998,0.12950006993,0.16260008780399998,0.20570011107800001,0.236200127548,0.231100124794,0.18290009876600002,0.304800164592,0.274300148122,0.228600123444,0.18800010152,0.26420014266799996,0.177800096012,0.170200091908,0.226100122094,0.149900080946,0.177800096012,0.226100122094,0.198100106974,0.20570011107800001,0.228600123444,0.195600105624,0.304800164592,0.16260008780399998,0.14220007678799998,0.261600141264,0.198100106974,0.177800096012,0.32510017555399995,0.208300112482,0.18030009736199998,0.28960015638400005,0.17270009325799998,0.18540010011600003,0.246400133056,0.175300094662,0.228600123444,0.16260008780399998,0.09910005351399999,0.152400082296,0.1759250949995,0.20883489537947822,0.19940010767599997,0.23492512685949998,0.281950152253,0.32510017555399995,2023-02-25
02-26,2,26,0.09910005351399999,0.226100122094,0.154900083646,0.261600141264,0.19050010287,0.309900167346,0.137200074088,0.246400133056,0.20070010837799998,0.12950006993,0.165100089154,0.20570011107800001,0.241300130302,0.23370012619799999,0.18290009876600002,0.304800164592,0.274300148122,0.23370012619799999,0.18800010152,0.26420014266799996,0.177800096012,0.17270009325799998,0.23880012895200003,0.152400082296,0.177800096012,0.22350012068999997,0.20070010837799998,0.213400115236,0.228600123444,0.198100106974,0.31750017145000003,0.16260008780399998,0.14220007678799998,0.261600141264,0.203200109728,0.177800096012,0.32510017555399995,0.208300112482,0.18290009876600002,0.28960015638400005,0.175300094662,0.18540010011600003,0.246400133056,0.175300094662,0.228600123444,0.18030009736199998,0.09910005351399999,0.153650082971,0.177800096012,0.21077185294717388,0.20195010905299998,0.24067512996450002,0.281950152253,0.32510017555399995,2023-02-26
02-27,2,27,0.09910005351399999,0.226100122094,0.154900083646,0.261600141264,0.19300010422,0.309900167346,0.137200074088,0.246400133056,0.20070010837799998,0.12950006993,0.16760009050400002,0.20570011107800001,0.24380013165199996,0.23370012619799999,0.18290009876600002,0.304800164592,0.274300148122,0.23370012619799999,0.18800010152,0.26420014266799996,0.177800096012,0.17270009325799998,0.241300130302,0.154900083646,0.18030009736199998,0.22350012068999997,0.20570011107800001,0.213400115236,0.228600123444,0.198100106974,0.330200178308,0.16260008780399998,0.14220007678799998,0.261600141264,0.203200109728,0.18030009736199998,0.32510017555399995,0.208300112482,0.18290009876600002,0.292100157734,0.177800096012,0.18540010011600003,0.248900134406,0.175300094662,0.22350012068999997,0.1600000864,0.09910005351399999,0.154900083646,0.177800096012,0.21114794010678256,0.204450110403,0.24317513131449997,0.283200152928,0.330200178308,2023-02-27
02-28,2,28,0.101600054864,0.228600123444,0.1600000864,0.261600141264,0.19300010422,0.30730016594200005,0.14220007678799998,0.246400133056,0.20070010837799998,0.12950006993,0.16760009050400002,0.203200109728,0.24380013165199996,0.241300130302,0.18540010011600003,0.304800164592,0.274300148122,0.23370012619799999,0.18800010152,0.26420014266799996,0.177800096012,0.175300094662,0.24380013165199996,0.15750008505,0.177800096012,0.22100011934000002,0.21080011383199998,0.213400115236,0.228600123444,0.198100106974,0.330200178308,0.16260008780399998,0.14220007678799998,0.26670014401799996,0.203200109728,0.18030009736199998,0.32770017695799997,0.208300112482,0.18290009876600002,0.294600159084,0.18030009736199998,0.18540010011600003,0.248900134406,0.177800096012,0.226100122094,0.1600000864,0.101600054864,0.158750085725,0.177800096012,0.21214141890413044,0.203200109728,0.24380013165199996,0.28445015360299997,0.330200178308,2023-02-28
03-01,3,1,0.101600054864,0.231100124794,0.16260008780399998,0.261600141264,0.195600105624,0.304800164592,0.14220007678799998,0.248900134406,0.20070010837799998,0.12950006993,0.16760009050400002,0.198100106974,0.24380013165199996,0.246400133056,0.18540010011600003,0.304800164592,0.276900149526,0.23370012619799999,0.18800010152,0.26420014266799996,0.18030009736199998,0.18030009736199998,0.24380013165199996,0.1600000864,0.18030009736199998,0.21080011383199998,0.213400115236,0.213400115236,0.231100124794,0.198100106974,0.332700179658,0.170200091908,0.147300079542,0.276900149526,0.20570011107800001,0.18030009736199998,0.332700179658,0.208300112482,0.18540010011600003,0.294600159084,0.18030009736199998,0.18540010011600003,0.25400013716000003,0.177800096012,0.22350012068999997,0.1600000864,0.101600054864,0.1600000864,0.18030009736199998,0.21335011520900002,0.203200109728,0.24575013270499999,0.285750154305,0.332700179658,2023-03-01
03-02,3,2,0.101600054864,0.231100124794,0.16260008780399998,0.261600141264,0.198100106974,0.302300163242,0.14220007678799998,0.25400013716000003,0.20070010837799998,0.12950006993,0.16760009050400002,0.195600105624,0.24380013165199996,0.246400133056,0.18540010011600003,0.304800164592,0.27940015087599995,0.23370012619799999,0.195600105624,0.26420014266799996,0.18030009736199998,0.18030009736199998,0.246400133056,0.165100089154,0.18030009736199998,0.215900116586,0.218400117936,0.213400115236,0.23370012619799999,0.198100106974,0.337800182412,0.17270009325799998,0.152400082296,0.28450015363,0.213400115236,0.18030009736199998,0.332700179658,0.213400115236,0.19300010422,0.294600159084,0.18030009736199998,0.18540010011600003,0.259100139914,0.18030009736199998,0.22350012068999997,0.165100089154,0.101600054864,0.163850088479,0.18030009736199998,0.2152305510070435,0.207050111807,0.246400133056,0.289550156357,0.337800182412,2023-03-02
03-03,3,3,0.101600054864,0.23880012895200003,0.16260008780399998,0.261600141264,0.198100106974,0.302300163242,0.14220007678799998,0.261600141264,0.215900116586,0.12950006993,0.175300094662,0.195600105624,0.24380013165199996,0.246400133056,0.19050010287,0.304800164592,0.27940015087599995,0.236200127548,0.195600105624,0.26420014266799996,0.18030009736199998,0.18030009736199998,0.246400133056,0.165100089154,0.18290009876600002,0.215900116586,0.22350012068999997,0.213400115236,0.236200127548,0.198100106974,0.337800182412,0.177800096012,0.152400082296,0.28450015363,0.226100122094,0.18030009736199998,0.332700179658,0.213400115236,0.203200109728,0.294600159084,0.18290009876600002,0.18540010011600003,0.259100139914,0.18030009736199998,0.22350012068999997,0.165100089154,0.101600054864,0.163850088479,0.18030009736199998,0.21711316071930437,0.213400115236,0.246400133056,0.289550156357,0.337800182412,2023-03-03
03-04,3,4,0.101600054864,0.241300130302,0.16260008780399998,0.261600141264,0.198100106974,0.299700161838,0.14220007678799998,0.26420014266799996,0.215900116586,0.13460007268399998,0.175300094662,0.19300010422,0.246400133056,0.246400133056,0.195600105624,0.304800164592,0.28190015222599996,0.24380013165199996,0.198100106974,0.26420014266799996,0.18030009736199998,0.18030009736199998,0.248900134406,0.165100089154,0.18030009736199998,0.215900116586,0.22350012068999997,0.213400115236,0.236200127548,0.198100106974,0.340400183816,0.18030009736199998,0.1600000864,0.28450015363,0.231100124794,0.18290009876600002,0.332700179658,0.213400115236,0.20070010837799998,0.294600159084,0.18290009876600002,0.18540010011600003,0.26420014266799996,0.18540010011600003,0.226100122094,0.170200091908,0.101600054864,0.163850088479,0.180950097713,0.21843707447769567,0.213400115236,0.2482751340685,0.289550156357,0.340400183816,2023-03-04
03-05,3,5,0.101600054864,0.24380013165199996,0.18800010152,0.261600141264,0.198100106974,0.299700161838,0.13970007543799998,0.26420014266799996,0.213400115236,0.13460007268399998,0.177800096012,0.19300010422,0.246400133056,0.25150013581,0.203200109728,0.304800164592,0.28450015363,0.246400133056,0.203200109728,0.26420014266799996,0.18030009736199998,0.18290009876600002,0.25650013851000003,0.165100089154,0.18030009736199998,0.218400117936,0.226100122094,0.213400115236,0.236200127548,0.198100106974,0.340400183816,0.18290009876600002,0.1600000864,0.28960015638400005,0.231100124794,0.18290009876600002,0.332700179658,0.208300112482,0.198100106974,0.294600159084,0.18540010011600003,0.18800010152,0.26670014401799996,0.19300010422,0.228600123444,0.170200091908,0.101600054864,0.167650090531,0.1835250991035,0.22020664065065218,0.210850113859,0.25525013783500006,0.292100157734,0.340400183816,2023-03-05
03-06,3,6,0.101600054864,0.24380013165199996,0.208300112482,0.261600141264,0.198100106974,0.299700161838,0.13970007543799998,0.26920014536799997,0.21080011383199998,0.13970007543799998,0.19300010422,0.195600105624,0.246400133056,0.25150013581,0.218400117936,0.304800164592,0.28450015363,0.246400133056,0.203200109728,0.26420014266799996,0.18030009736199998,0.18290009876600002,0.259100139914,0.16760009050400002,0.18030009736199998,0.22100011934000002,0.226100122094,0.213400115236,0.236200127548,0.20570011107800001,0.34290018516599996,0.18290009876600002,0.16260008780399998,0.28960015638400005,0.231100124794,0.18540010011600003,0.332700179658,0.20570011107800001,0.203200109728,0.294600159084,0.18540010011600003,0.195600105624,0.26920014536799997,0.20070010837799998,0.23370012619799999,0.170200091908,0.101600054864,0.16890009120600002,0.18730010114200002,0.22257838106182612,0.212100114534,0.257200138888,0.292100157734,0.34290018516599996,2023-03-06
03-07,3,7,0.106700057618,0.246400133056,0.218400117936,0.261600141264,0.20070010837799998,0.299700161838,0.13970007543799998,0.271800146772,0.21080011383199998,0.149900080946,0.19300010422,0.195600105624,0.248900134406,0.25400013716000003,0.22350012068999997,0.312400168696,0.28700015498,0.248900134406,0.203200109728,0.26420014266799996,0.18030009736199998,0.18290009876600002,0.26420014266799996,0.16760009050400002,0.175300094662,0.218400117936,0.228600123444,0.213400115236,0.236200127548,0.208300112482,0.3480001879199999,0.18540010011600003,0.16260008780399998,0.28960015638400005,0.228600123444,0.18540010011600003,0.335300181062,0.20570011107800001,0.228600123444,0.294600159084,0.18540010011600003,0.195600105624,0.26920014536799997,0.203200109728,0.24380013165199996,0.175300094662,0.106700057618,0.171450092583,0.18730010114200002,0.22495446930143484,0.218400117936,0.25970014023800003,0.292100157734,0.3480001879199999,2023-03-07
03-08,3,8,0.106700057618,0.246400133056,0.22100011934000002,0.261600141264,0.20070010837799998,0.299700161838,0.13970007543799998,0.276900149526,0.213400115236,0.1600000864,0.19300010422,0.195600105624,0.25400013716000003,0.25650013851000003,0.22350012068999997,0.3150001701,0.28960015638400005,0.248900134406,0.203200109728,0.26420014266799996,0.18030009736199998,0.19050010287,0.26670014401799996,0.170200091908,0.175300094662,0.218400117936,0.215900116586,0.218400117936,0.23880012895200003,0.21080011383199998,0.35310019067400006,0.18290009876600002,0.16260008780399998,0.292100157734,0.228600123444,0.18540010011600003,0.337800182412,0.203200109728,0.231100124794,0.294600159084,0.18540010011600003,0.195600105624,0.26920014536799997,0.203200109728,0.246400133056,0.175300094662,0.106700057618,0.17275009328500002,0.19112510320749998,0.2261175134077391,0.218400117936,0.2603251405755,0.29335015840900003,0.35310019067400006,2023-03-08
03-09,3,9,0.106700057618,0.246400133056,0.22350012068999997,0.26420014266799996,0.20070010837799998,0.299700161838,0.13970007543799998,0.28190015222599996,0.213400115236,0.1600000864,0.195600105624,0.195600105624,0.25150013581,0.25650013851000003,0.22350012068999997,0.31750017145000003,0.28450015363,0.248900134406,0.208300112482,0.26670014401799996,0.18030009736199998,0.20070010837799998,0.26920014536799997,0.170200091908,0.18030009736199998,0.22100011934000002,0.22350012068999997,0.22100011934000002,0.248900134406,0.21080011383199998,0.35310019067400006,0.18290009876600002,0.16260008780399998,0.292100157734,0.228600123444,0.198100106974,0.337800182412,0.208300112482,0.241300130302,0.28960015638400005,0.18540010011600003,0.20070010837799998,0.26920014536799997,0.203200109728,0.246400133056,0.175300094662,0.106700057618,0.17275009328500002,0.1962251059615,0.2279414274361304,0.222250120015,0.26227514162849996,0.290850157059,0.35310019067400006,2023-03-09
03-10,3,10,0.106700057618,0.246400133056,0.22350012068999997,0.26420014266799996,0.19300010422,0.30730016594200005,0.13970007543799998,0.28190015222599996,0.213400115236,0.16260008780399998,0.195600105624,0.195600105624,0.246400133056,0.25650013851000003,0.22100011934000002,0.3200001728,0.28450015363,0.248900134406,0.208300112482,0.26670014401799996,0.18030009736199998,0.20070010837799998,0.271800146772,0.16760009050400002,0.18030009736199998,0.22350012068999997,0.226100122094,0.22100011934000002,0.248900134406,0.21080011383199998,0.355600192024,0.18290009876600002,0.16260008780399998,0.292100157734,0.228600123444,0.20070010837799998,0.337800182412,0.208300112482,0.24380013165199996,0.292100157734,0.18540010011600003,0.203200109728,0.26920014536799997,0.203200109728,0.248900134406,0.175300094662,0.106700057618,0.171450092583,0.195600105624,0.2283240363383913,0.222250120015,0.26227514162849996,0.292100157734,0.355600192024,2023-03-10
03-11,3,11,0.106700057618,0.246400133056,0.22350012068999997,0.26420014266799996,0.19300010422,0.309900167346,0.13970007543799998,0.28190015222599996,0.213400115236,0.16260008780399998,0.195600105624,0.198100106974,0.259100139914,0.25650013851000003,0.215900116586,0.322600174204,0.28450015363,0.25150013581,0.213400115236,0.271800146772,0.18030009736199998,0.198100106974,0.26670014401799996,0.165100089154,0.18030009736199998,0.22350012068999997,0.231100124794,0.22350012068999997,0.248900134406,0.21080011383199998,0.36320019612800003,0.18290009876600002,0.165100089154,0.292100157734,0.22350012068999997,0.20070010837799998,0.332700179658,0.208300112482,0.24380013165199996,0.294600159084,0.18540010011600003,0.203200109728,0.276900149526,0.203200109728,0.25150013581,0.17270009325799998,0.106700057618,0.168900091206,0.1962251059615,0.2290957758855652,0.22350012068999997,0.26292514197949995,0.29335015840900003,0.36320019612800003,2023-03-11
03-12,3,12,0.114300061722,0.246400133056,0.22350012068999997,0.26420014266799996,0.19300010422,0.312400168696,0.14220007678799998,0.292100157734,0.20570011107800001,0.16260008780399998,0.20570011107800001,0.198100106974,0.26420014266799996,0.259100139914,0.215900116586,0.32510017555399995,0.28450015363,0.25150013581,0.213400115236,0.274300148122,0.18030009736199998,0.198100106974,0.25150013581,0.165100089154,0.18030009736199998,0.22350012068999997,0.22350012068999997,0.22350012068999997,0.248900134406,0.21080011383199998,0.36320019612800003,0.18290009876600002,0.170200091908,0.294600159084,0.22350012068999997,0.20070010837799998,0.32510017555399995,0.208300112482,0.246400133056,0.294600159084,0.18540010011600003,0.20570011107800001,0.27940015087599995,0.20570011107800001,0.246400133056,0.17270009325799998,0.114300061722,0.17145009258299998,0.198100106974,0.22953273264326088,0.22350012068999997,0.26292514197949995,0.294600159084,0.36320019612800003,2023-03-12
03-13,3,13,0.114300061722,0.246400133056,0.22350012068999997,0.26670014401799996,0.208300112482,0.3150001701,0.14220007678799998,0.299700161838,0.203200109728,0.16260008780399998,0.20570011107800001,0.20070010837799998,0.26420014266799996,0.259100139914,0.215900116586,0.32510017555399995,0.28450015363,0.25150013581,0.213400115236,0.27940015087599995,0.18290009876600002,0.19300010422,0.246400133056,0.16260008780399998,0.177800096012,0.226100122094,0.228600123444,0.22350012068999997,0.248900134406,0.213400115236,0.36320019612800003,0.18290009876600002,0.170200091908,0.294600159084,0.22350012068999997,0.198100106974,0.322600174204,0.208300112482,0.246400133056,0.299700161838,0.18800010152,0.208300112482,0.27940015087599995,0.20570011107800001,0.23880012895200003,0.17270009325799998,0.114300061722,0.17145009258299998,0.19875010732499998,0.23015229819521743,0.22350012068999997,0.26292514197949995,0.299700161838,0.36320019612800003,2023-03-13
03-14,3,14,0.114300061722,0.246400133056,0.22350012068999997,0.26670014401799996,0.21080011383199998,0.3200001728,0.14220007678799998,0.302300163242,0.195600105624,0.16760009050400002,0.208300112482,0.20070010837799998,0.26420014266799996,0.25150013581,0.215900116586,0.332700179658,0.28450015363,0.25150013581,0.213400115236,0.28190015222599996,0.18540010011600003,0.203200109728,0.23370012619799999,0.1600000864,0.18290009876600002,0.22100011934000002,0.231100124794,0.22350012068999997,0.248900134406,0.213400115236,0.368300198882,0.18290009876600002,0.16760009050400002,0.294600159084,0.22350012068999997,0.195600105624,0.31750017145000003,0.208300112482,0.259100139914,0.299700161838,0.19300010422,0.208300112482,0.27940015087599995,0.208300112482,0.246400133056,0.170200091908,0.114300061722,0.16890009120600002,0.1968751063125,0.23086534205852172,0.222250120015,0.26292514197949995,0.30100016254,0.368300198882,2023-03-14
03-15,3,15,0.114300061722,0.248900134406,0.23370012619799999,0.26670014401799996,0.21080011383199998,0.3200001728,0.14220007678799998,0.304800164592,0.195600105624,0.175300094662,0.21080011383199998,0.203200109728,0.26670014401799996,0.248900134406,0.215900116586,0.335300181062,0.28960015638400005,0.25150013581,0.213400115236,0.28190015222599996,0.195600105624,0.208300112482,0.231100124794,0.154900083646,0.18290009876600002,0.22350012068999997,0.228600123444,0.228600123444,0.248900134406,0.213400115236,0.368300198882,0.177800096012,0.165100089154,0.294600159084,0.22350012068999997,0.198100106974,0.312400168696,0.208300112482,0.259100139914,0.299700161838,0.208300112482,0.208300112482,0.27940015087599995,0.22350012068999997,0.248900134406,0.17270009325799998,0.114300061722,0.17400009396,0.20447511041650002,0.23246316900830435,0.22350012068999997,0.26480014299199994,0.302250163215,0.368300198882,2023-03-15
03-16,3,16,0.114300061722,0.248900134406,0.236200127548,0.271800146772,0.21080011383199998,0.3200001728,0.14220007678799998,0.304800164592,0.195600105624,0.18290009876600002,0.215900116586,0.203200109728,0.276900149526,0.24380013165199996,0.21080011383199998,0.337800182412,0.292100157734,0.241300130302,0.218400117936,0.28190015222599996,0.19300010422,0.208300112482,0.226100122094,0.154900083646,0.18030009736199998,0.241300130302,0.228600123444,0.231100124794,0.248900134406,0.213400115236,0.368300198882,0.17270009325799998,0.16260008780399998,0.294600159084,0.22100011934000002,0.20570011107800001,0.304800164592,0.218400117936,0.259100139914,0.302300163242,0.215900116586,0.208300112482,0.28700015498,0.228600123444,0.248900134406,0.17270009325799998,0.114300061722,0.17270009325799998,0.206350111429,0.23361751745773912,0.227350122769,0.2686251450575,0.30355016391699996,0.368300198882,2023-03-16
03-17,3,17,0.114300061722,0.248900134406,0.236200127548,0.271800146772,0.213400115236,0.3200001728,0.147300079542,0.304800164592,0.19300010422,0.18800010152,0.215900116586,0.203200109728,0.28450015363,0.241300130302,0.20570011107800001,0.337800182412,0.292100157734,0.23880012895200003,0.22100011934000002,0.297200160488,0.195600105624,0.208300112482,0.228600123444,0.15750008505,0.175300094662,0.259100139914,0.22350012068999997,0.23370012619799999,0.246400133056,0.21080011383199998,0.368300198882,0.16260008780399998,0.16260008780399998,0.294600159084,0.215900116586,0.21080011383199998,0.299700161838,0.218400117936,0.259100139914,0.302300163242,0.215900116586,0.21080011383199998,0.28700015498,0.228600123444,0.248900134406,0.0,0.0,0.16260008780399998,0.206350111429,0.23042403747239132,0.22605012206699998,0.2686251450575,0.30100016254,0.368300198882,2023-03-17
03-18,3,18,0.116800063072,0.25150013581,0.241300130302,0.28450015363,0.213400115236,0.3200001728,0.149900080946,0.304800164592,0.19300010422,0.19300010422,0.215900116586,0.203200109728,0.292100157734,0.23880012895200003,0.203200109728,0.34290018516599996,0.292100157734,0.23880012895200003,0.22100011934000002,0.299700161838,0.203200109728,0.21080011383199998,0.241300130302,0.15750008505,0.20070010837799998,0.25400013716000003,0.22100011934000002,0.23370012619799999,0.24380013165199996,0.21080011383199998,0.38350020709000004,0.154900083646,0.16260008780399998,0.294600159084,0.21080011383199998,0.213400115236,0.292100157734,0.22100011934000002,0.259100139914,0.302300163242,0.218400117936,0.21080011383199998,0.28700015498,0.228600123444,0.248900134406,0.0,0.0,0.16005008642699997,0.205100110754,0.23218925581691302,0.224800121392,0.278150150201,0.30100016254,0.38350020709000004,2023-03-18
